ISO,Year,PPP_a_t_na,PPP_n_t_na,PPP_t_na,rVA_a_t,rVA_n_t,rVA_t
BEL,1986,0.37239539162812574,0.45731550545178973,0.4561831122472786,7456923814.789759,241803778119.30746,248491314193.33792
BEL,1987,0.4554661234675595,0.5515626150963464,0.5495019107467869,6990957095.355536,250157163025.68185,256889885895.45715
BEL,1988,0.4550823668259099,0.566921962372009,0.56446000264395,7356254614.517842,262863070588.72125,269940383482.49597
BEL,1989,0.5171456718504153,0.5399857365245229,0.5397048930353822,7502252263.7255535,273824717906.29126,281155870963.38617
BEL,1990,0.5669378724211216,0.6517393329964266,0.6494318469185566,7257830597.92227,276324341238.2098,283642050756.9404
BEL,1991,0.5418657112204198,0.6492492349667607,0.6466397788443544,7712571395.048603,285463471283.1143,293078348295.44324
BEL,1992,0.5029822685599155,0.7114612959691583,0.7068525722813976,8508276771.765704,292751194497.9541,300714271860.37256
BEL,1993,0.4266663310246235,0.6752665698294701,0.6698509696983501,8927215983.816336,291241231607.57104,299282107542.38727
BEL,1994,0.465358478057126,0.7184569674973988,0.7122490859739589,8361004831.666768,300837989223.42523,308922844917.5078
BEL,1995,0.43737870862151407,0.8293259748736097,0.8194804695988459,8604576962.356909,308536119209.4744,316835466175.5973
BEL,1996,0.43100176106325994,0.7951564806568404,0.7859972269911419,8604576962.35691,310312280157.15643,318646681969.9948
BEL,1997,0.3828285053512161,0.6953853641299923,0.6875130164021377,8850747329.002182,320445686384.05255,329043310139.9526
BEL,1998,0.35532851377375646,0.7012160323746203,0.6925332588395625,9135786700.907234,325204252453.526,333969001741.452
BEL,1999,0.30218578367723775,0.6775289319319809,0.667923087548142,9197427446.622238,335952368872.76544,344945077926.4302
BEL,2000,0.28394476216674436,0.600931567941489,0.5929523394583867,9807160428.121613,346755949838.2366,356118484425.75415
BEL,2001,0.288308840767626,0.5949151233609486,0.586891437725811,9109481414.519304,352088023178.9128,361376602446.0136
BEL,2002,0.26548735939856516,0.6395664015143779,0.630048094667578,10054901259.625864,357399517050.6476,367035745627.48474
BEL,2003,0.33674497047094626,0.7781742156787854,0.7667967762000903,9723925790.595617,361906277953.5028,371546446127.16595
BEL,2004,0.3623539259583459,0.8734624127324352,0.8604324063435276,10422782652.842165,372843828927.9366,382879357137.94244
BEL,2005,0.319792104098902,0.8935702938762542,0.8787265538121052,10139313745.796095,381791362856.2947,391930676602.09076
BEL,2006,0.33555722683634515,0.9220000114910377,0.9069963777303859,11038404877.562717,390941447218.22473,401492270860.1884
BEL,2007,0.3796631513150187,1.0276438110453896,1.0109549832399343,11008566045.242079,404803496279.44025,415620241734.91486
BEL,2008,0.33272152236607844,1.122559260333824,1.102154214503852,11075703417.963514,408092985720.2093,418991896980.48004
BEL,2009,0.30000802651656633,1.0745472563717096,1.0545793867659805,11618691642.956196,400535598006.52094,411424814587.1434
BEL,2010,0.3238865365566724,1.03719448765134,1.0189892710773185,12606906655.469994,411249158598.881,422603632742.9294
BEL,2011,0.30213759955091885,1.1144007693008084,1.0934618002614338,12672080947.117702,420374942622.5129,431926265242.25037
BEL,2012,0.3258058632690711,1.0487357487580147,1.0302779797113881,12920214394.836702,421404772621.96606,433040150460.5682
BEL,2013,0.339252118811998,1.1004548224100754,1.0808463225984348,11811466204.396114,422516855820.5081,433889413016.55634
BEL,2014,0.3033486707659644,1.1117861868168586,1.0909389804057823,12707416406.444777,430218779882.9348,441973458936.69434
BEL,2015,0.23665396240255623,0.9395973778822413,0.921412111301728,14623383534.401598,436236982913.7455,448602532860.35645
BEL,2016,0.2356757144192913,0.9554882800348075,0.9368463007404485,13547222489.784866,440206808087.5603,452374308275.44794
BEL,2017,0.2572566041554011,0.9943961394761636,0.9753609150854744,14204854649.48316,446168085863.1336,458622144778.2908
BEL,2018,0.27939225194160155,1.0570760495921971,1.036980271837061,12908435908.394344,455028361915.4116,467324319858.987
BEL,2019,0.28591187655713884,1.0207355049027709,1.0017909493911987,13493434068.364767,466810226195.4629,479488964516.00226
BEL,2020,0.2909192402281488,1.0593376759252264,1.0395161371935804,12978714210.833748,447125030505.16693,459283056085.72314
BEL,2021,0.3048797068933058,1.12354156678361,1.1023761877673464,12856610568.047974,472729970532.9238,485361982013.9657
BEL,2022,0.3185817615582727,1.073015729499411,1.0534837026928494,12987351767.55814,494886937797.1679,507989825202.1396
BEL,2023,0.3739278540004864,1.1559413645622312,1.1357079616735075,13261397885.450325,499958233777.9973,513231595357.41675
BOL,1970,0.07665229933980781,0.05892259778878588,0.06143305410934462,2196283344.4024177,13329991207.33259,15525646455.57476
BOL,1971,0.1108799737530498,0.06772186015833674,0.07372530004881803,2277464937.786448,14105029793.710785,16381677754.37179
BOL,1972,0.09279649415087445,0.061417588113563855,0.06574859218737338,2431651563.915696,15200597790.155144,17631294537.530632
BOL,1973,0.09509641556441475,0.06068723837444859,0.06550414351583031,2627597065.4173565,16154299426.85809,18781023863.95467
BOL,1974,0.1642025144046243,0.09068361290270655,0.1008559884442619,2739148752.2258763,17067869953.578274,19805975383.323456
BOL,1975,0.16615098006005513,0.09839357924153207,0.10797087313390594,3007807265.156648,18281686808.897728,21288618475.71621
BOL,1976,0.17406293145973464,0.11312016067414443,0.12161722208184156,3158197628.990583,19508870598.837975,22665965123.65585
BOL,1977,0.17202417433862516,0.10350430867581777,0.11272537839299739,3212075341.2471857,20675892878.917294,23886356786.417934
BOL,1978,0.1795307038269843,0.11372266781922497,0.1221380839467353,3137756220.8095264,21432670171.598957,24568127452.13693
BOL,1979,0.17898461538686988,0.12497958779434223,0.1320986582077261,3250475987.944449,21443449653.52504,24691989588.445423
BOL,1980,0.17280488391581125,0.11938310020004222,0.12671892271600407,3463855806.593783,21785880758.390575,25248298498.047333
BOL,1981,0.2001523666224918,0.13094096425485038,0.1401406526023964,3346591971.6925154,21859011500.474976,25203738395.633442
BOL,1982,0.179960960262616,0.14694295285904993,0.1517787301637603,3534253252.2041883,20613436090.315533,24147169849.19998
BOL,1983,0.2530040067067393,0.15022059670324034,0.16378861566835026,3032236427.098376,19959711324.900475,22990167510.870674
BOL,1984,0.2546644931032214,0.15664102673499392,0.17140297429395088,3449088846.371186,19455206559.23435,22904176603.004837
BOL,1985,0.21360534999988912,0.16536258670418205,0.1732139253890297,3681186615.4472322,18916843704.896694,22598987661.853836
BOL,1986,0.195218148559739,0.17743033246090475,0.18039161475026255,3564858951.715892,17772506300.527477,21338613057.628838
BOL,1987,0.19326006142265556,0.18142373116261745,0.183385398709357,3638848296.3849435,18201499337.4108,21841586058.670685
BOL,1988,0.1909549685605331,0.18991563733505823,0.19007857326970964,3788599129.059469,18707335163.379982,22497366401.756985
BOL,1989,0.19293840399899442,0.18727719664721837,0.18817622937825498,3730753082.627609,19612922651.21623,23344386972.62274
BOL,1990,0.19149007690214792,0.18571777185488353,0.1866370743226765,3902808637.4770546,20443027953.888992,24346624293.049767
BOL,1991,0.19368663419953386,0.19384964937903462,0.19381053114732713,4287621116.004742,21283623339.597546,25572799348.09457
BOL,1992,0.19799012190874474,0.19913817550247548,0.19895367471779657,4106035439.940688,22015762615.143475,26122328547.902287
BOL,1993,0.19644129303551114,0.1929555850909005,0.19349760866858973,4276170929.7820406,23052344229.558453,27328994666.159687
BOL,1994,0.19988960009029183,0.19000810599667894,0.19157708101233525,4561492075.772266,24067088259.314884,28629398959.76039
BOL,1995,0.21572177374826007,0.20212477291984438,0.20423049802853638,4625523023.133443,25207370027.19551,29833252293.522842
BOL,1996,0.21258342830524324,0.21167670298837082,0.21181496911267256,4935631243.670169,26371006245.09135,31307329670.119175
BOL,1997,0.22912434838454443,0.21400249529860224,0.21635136961706938,5160437575.675835,28019542391.07692,33180441142.69799
BOL,1998,0.21753305795907962,0.22138332185968296,0.22084663212186353,4931872426.378124,29881867494.22153,34812359625.99323
BOL,1999,0.21727402521366834,0.21454870248348804,0.2149431831101961,5055519550.441557,30647397197.7445,35701492247.878525
BOL,2000,0.2081446771134515,0.20950566401703763,0.20931719995189796,5231218065.119195,31225888387.875088,36455917994.563126
BOL,2001,0.19940107904971552,0.20125022456232905,0.20098409354544242,5412264293.806811,31584785337.548462,36996243588.50424
BOL,2002,0.18838773488893273,0.19154685104457073,0.19109452513264574,5436473751.730716,32098374367.53839,37533820001.6182
BOL,2003,0.18362373357890135,0.19179935186515665,0.19053633384909607,5910145611.372952,32399048388.20835,38309540955.28326
BOL,2004,0.1972716413087856,0.19923926709627068,0.19894504781013952,5924792953.006704,33520161000.136738,39444691020.20366
BOL,2005,0.18104479430676562,0.20101948801126818,0.1979847337704881,6220015402.921212,34720005650.87674,40940021053.79795
BOL,2006,0.19314721611022584,0.2223473431983299,0.2179383843676198,6484955440.534759,36456824008.194145,42941628097.15527
BOL,2007,0.20357141307646634,0.24164659782265113,0.23618172969518408,6452155464.489852,38440237511.01774,44890970326.15866
BOL,2008,0.26298557211547763,0.28649923232600805,0.28323519307671147,6620877977.856553,40875463213.65163,47494042207.35806
BOL,2009,0.2817077713370837,0.29621755352854606,0.2942179195191644,6864654716.545318,42578930604.11643,49441085234.99426
BOL,2010,0.30095120355337324,0.3251346005327803,0.32196262189356595,6783783660.405207,44538890075.80144,51318758659.12109
BOL,2011,0.3348694749410247,0.36705440898704644,0.3628860690711249,6991087456.521252,46601964356.330635,53588605151.08094
BOL,2012,0.36499239847154186,0.3843246364838067,0.38186518416682785,7281178322.963359,49174423765.71941,56450596104.72538
BOL,2013,0.40090338115154656,0.4010878213657456,0.4011035367078445,7622310419.208794,52537511046.7776,60153959406.62723
BOL,2014,0.40612948893484535,0.41186493744613595,0.4111901540404735,7913487162.763609,55351511780.90738,63258439383.1031
BOL,2015,0.40621684880886505,0.40465304431488064,0.4048906330554179,8318348592.127873,58047630915.60891,66359163991.76882
BOL,2016,0.44199326742946243,0.41814526521607626,0.42113295379656185,8579000203.254156,60982452929.0526,69553769232.72028
BOL,2017,0.47091945719861134,0.444420631193482,0.44783183087599704,9230887097.749819,63390272183.68063,72614197729.80888
BOL,2018,0.4687260361213782,0.45914142929919716,0.46042558970489483,9868871847.162355,66108148914.433685,75970554080.68616
BOL,2019,0.48096434438640445,0.4584697456652744,0.4614957329855212,10391887209.228148,67729433619.628136,78115615914.69556
BOL,2020,0.47854025055692584,0.45374747298387713,0.45742850052611717,10717006517.450653,61594338622.340004,72310305208.43661
BOL,2021,0.47858287061379906,0.4770146231025859,0.4772552311669083,10910651316.572859,65171183339.29305,76079330123.45712
BOL,2022,0.4847439469005498,0.49282360578823986,0.49168250015154447,11319939306.94104,67692491228.48662,79009787125.55226
BOL,2023,0.5229759405936543,0.48526622731695007,0.49065232352199784,11621932463.2901,70022003290.57277,81640914568.50189
BWA,1970,0.13336619362292293,0.06701171018130304,0.07800554766382024,196697527.77577055,686037508.469381,925643744.9388825
BWA,1971,0.14026961174418726,0.07046666422205171,0.08202788267869389,247576641.04320678,864038950.831795,1165620991.5062628
BWA,1972,0.14343726276639662,0.07182293079331946,0.083686892714084,312617954.52672035,1093483363.8475432,1474283960.7599273
BWA,1973,0.162680767311869,0.0900100091459884,0.1020929255045867,410048792.4291024,1295394259.947169,1795477017.3075502
BWA,1974,0.17851396932440508,0.10587139711584634,0.11723986607990661,450175144.59355456,1406303422.7299697,1955391691.8461273
BWA,1975,0.18910630503869386,0.10063522000032764,0.11400906506560457,427382608.66398776,1609460600.2002244,2129560201.248426
BWA,1976,0.170608321835617,0.10571534659008498,0.11371919158669838,441236910.6401185,1783666258.8660927,2320097267.0665116
BWA,1977,0.18912107583073098,0.12507638975417823,0.13160287293305842,453368424.2486384,2041475600.1986039,2591751337.823508
BWA,1978,0.20296037068986464,0.12697396403619643,0.13460294964167555,461747923.4485676,2422171679.855002,2981132809.82335
BWA,1979,0.22365437541949856,0.14274709591936266,0.14942491814329711,445364126.9291117,2907893851.9544935,3444546228.6100116
BWA,1980,0.2582665841461829,0.1809413840643613,0.18550796267653133,434358217.3135113,3403666131.6253777,3924598509.5537763
BWA,1981,0.2708901788620029,0.18689672996211443,0.1915397034093691,417349084.93719476,3794707605.8418922,4292970054.3773656
BWA,1982,0.24371046869417573,0.1535787733898166,0.1589581410606949,399839683.69224674,4063642912.4353104,4539147261.578143
BWA,1983,0.23356341450315085,0.14356773845184356,0.1481664802243216,378578267.6724217,4863623120.288835,5309442484.732058
BWA,1984,0.21648613850613915,0.1283062203740857,0.13192262538952187,329802078.89559776,5826037843.7127075,6207536209.930629
BWA,1985,0.17447217068043527,0.10211947874673558,0.1046996238249543,302537439.382484,6451425855.2311535,6796591843.15977
BWA,1986,0.1916875122264703,0.13106951310640774,0.13290595553688764,315044154.5051203,6941409622.563008,7299877614.97091
BWA,1987,0.2329309936710952,0.1695176075418373,0.17118641979006924,319171370.7941136,7507268020.188856,7868375424.639483
BWA,1988,0.24958639041256264,0.17119896938906085,0.17364582554523245,407718914.20668757,8524898804.107114,8990800536.706688
BWA,1989,0.2761474527885044,0.2377565438740262,0.2380302831478356,475380243.29669607,10928020984.45588,11466959194.61727
BWA,1990,0.31749539224245094,0.27717890698637154,0.2773382606344362,490388301.4804882,11548893101.99719,12103651279.000198
BWA,1991,0.3112767456913501,0.26949287411192385,0.26977586638375983,501894479.23214763,12146047815.519756,12712409975.926456
BWA,1992,0.3439117512858522,0.2773971605236297,0.27861637473154155,504395822.1101604,12286271442.852228,12855111138.546696
BWA,1993,0.34520737920460187,0.27318020355678146,0.27462056864711576,492040749.8774504,12798654377.427652,13350038286.886871
BWA,1994,0.33553466845970603,0.27661641262840864,0.2775803929407004,476802827.6341465,13600011714.665176,14129133147.180676
BWA,1995,0.37887486702553896,0.2881126909068069,0.2901936862578114,579061932.3548923,14747819156.944555,15398080959.504278
BWA,1996,0.31930719416928105,0.28635168189590665,0.28634489975631217,560370864.2533484,15203553503.4326,15828790974.515574
BWA,1997,0.34104238695943084,0.2771125740707253,0.27824965121797735,521498860.2180998,16198128565.287685,16771120098.494192
BWA,1998,0.3062870406159307,0.26407777131575555,0.2646107907305291,495313305.78977513,16198863983.198074,16739559006.302496
BWA,1999,0.3049108034106453,0.27689723363117197,0.27697649456826684,537932552.9884139,17609537317.522327,18196683525.49327
BWA,2000,0.3370735176801547,0.2810929801130684,0.28203251240217586,479872858.17985356,18292581969.935818,18805168124.286217
BWA,2001,0.2758472384908421,0.26441072085469636,0.26417165166402273,515492278.24582744,18614222231.353615,19169343144.356956
BWA,2002,0.3218562966737732,0.24508029758140526,0.2464941771934235,395272522.04041183,20386824055.305355,20786007664.247234
BWA,2003,0.4153158639361825,0.32126780505353714,0.32303390214842986,459923148.1580832,21211534696.88474,21686877219.121254
BWA,2004,0.40905006474148436,0.3760425561106152,0.37651972117875315,448478476.8337841,21500111875.079514,21960090563.829136
BWA,2005,0.37603156959342343,0.4023751923457262,0.4018950080298374,420181649.7008916,22631605967.876186,23051787617.57708
BWA,2006,0.3799052701292903,0.38412954242051445,0.38404823443698183,454048483.82650274,24394192020.005013,24848506970.101692
BWA,2007,0.3994593156179358,0.38464346249699594,0.3848241054826345,509614113.8656125,25766093937.936996,26282994096.172493
BWA,2008,0.44191956824876866,0.3743874405259206,0.37559844400003606,519668672.4982662,26621137652.31358,27146734784.981594
BWA,2009,0.4349182542704101,0.399316037440674,0.39966014317681336,552780953.0225611,23106593573.15505,23688246309.010918
BWA,2010,0.4517577615065992,0.45784380072471426,0.4572413226100556,584938627.0113727,25397850980.67322,26009239760.09687
BWA,2011,0.5464221154173716,0.5135938158945849,0.5139504703102129,585962541.6890284,27403114790.819702,28007082425.10476
BWA,2012,0.6006539263854022,0.469004553315776,0.4714200461838625,535968398.805531,27623896704.3947,28165252974.134827
BWA,2013,0.5238740927335908,0.4388828014682015,0.44044796616748894,543094757.1558652,30642036639.993668,31179111294.165768
BWA,2014,0.5304783767763863,0.45321817620214855,0.45469092874234707,530640784.32855254,32362976800.253067,32877239986.188545
