"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status"
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1997",6636.936,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1997",5233.435,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1996",6416.015,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1996",5066.345,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1995",6209.658,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1995",4906.824,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1994",6009.156,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1994",4751.264,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1993",5803.472,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1993",4586.152,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1992",5621.819,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1992",4445.691,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1991",5450.471,
"MDG","XA:1848","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1991",4311.759,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2023",255.372,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2023",19.664,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2022",253.602,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2022",20.133,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2021",249.333,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2021",20.489,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2020",234.731,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2020",19.271,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2019",232.008,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2019",18.562,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2018",217.14,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2018",17.343,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2017",202.587,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2017",16.64,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2016",188.683,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2016",16.086,"A"
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2015",176.983,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2015",14.678,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2014",165.999,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2014",13.245,"A"
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2013",155.898,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2013",14.1,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2012",146.069,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2012",14.896,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2011",136.254,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2011",15.412,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2010",126.748,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2010",16.113,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2009",117.449,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2009",16.468,"A"
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2008",113.868,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2008",16.633,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2007",109.147,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2007",16.799,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2006",104.867,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2006",16.905,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",101.809,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",17.554,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2004",99.862,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2004",17.191,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2003",97.568,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2003",17.36,"A"
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2002",95.243,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2002",15.966,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2001",92.913,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2001",14.813,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2000",90.604,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2000",13.122,"A"
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1999",86.097,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1999",13.4,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1998",81.913,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1998",13.606,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1997",77.969,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1997",13.823,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1996",74.244,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1996",14.18,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1995",70.747,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1995",14.341,"A"
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1994",67.893,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1994",14.065,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1993",65.339,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1993",13.804,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1992",62.945,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1992",13.519,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1991",60.701,
"MDV","XA:1928","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1991",13.239,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2023",58481.28,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2023",6997.142,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2022",56637.91,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2022",7164.442,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2021",54578.686,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2021",7265.414,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2020",50605.439,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2020",6663.203,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2019",54646.21,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2019",7128.1,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2018",53337.205,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2018",7123.69,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2017",52264.031,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2017",7133.514,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2016",51437.123,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2016",6997.742,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2015",50524.216,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2015",7049.457,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2014",49406.131,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2014",7065.635,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2013",48976.174,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2013",6953.531,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2012",48281.079,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2012",6893.981,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2011",46713.178,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2011",6643.933,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2010",45634.07,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2010",6678.8,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2009",44804.372,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2009",6501.312,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2008",44619.836,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2008",6429.453,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2007",43998.894,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2007",6379.816,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2006",43078.404,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2006",6442.625,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",41675.83,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",6516.622,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2004",40164.152,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2004",6257.396,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2003",39178.83,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2003",6407.309,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2002",38326.922,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2002",6593.791,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2001",37983.232,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2001",6631.987,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2000",37568.415,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2000",6538.942,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1999",36845.62,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1999",7450.612,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1998",36066.914,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1998",6970.5,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1997",35242.777,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1997",8249.982,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1996",33242.541,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1996",7288.747,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1995",31861.314,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1995",7480.454,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1994",31938.795,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1994",7859.007,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1993",31471.2,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1993",8133.521,"A"
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1992",30391.381,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1992",7883.6,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1991",29317.669,
"MEX","XA:1875","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1991",7603.753,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2023",693.66,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2023",64.44,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2022",689.703,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2022",65.643,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2021",665.951,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2021",73.757,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2020",673.708,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2020",77.654,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2019",687.692,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2019",92.303,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2018",660.014,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2018",97.504,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2017",656.252,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2017",103.093,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2016",652.205,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2016",106.887,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2015",645.128,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2015",114.959,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2014",639.631,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2014",118.103,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2013",636.048,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2013",119.169,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2012",615.69,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2012",106.248,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2011",616.941,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2011",112.217,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2010",588.496,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2010",106.69,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2009",612.583,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2009",110.128,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2008",598.523,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2008",115.593,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2007",582.676,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2007",104.22,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2006",560.533,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2006",106.733,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",549.564,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",101.333,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2004",547.771,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2004",97.208,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2003",548.845,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2003",120.956,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2002",580.339,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2002",138.838,"A"
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2001",585.533,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2001",141.9,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2000",563.376,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2000",138.939,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1999",553.76,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1999",140.497,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1998",536.497,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1998",138.108,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1997",524.667,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1997",136.541,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1996",498.293,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1996",130.957,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1995",522.38,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1995",138.334,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1994",569.803,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1994",152.201,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1993",596.653,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1993",159.994,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1992",618.214,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1992",165.908,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1991",642.136,
"MKD","XA:2039","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1991",173.374,
"MLI","XA:1830","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2023",8552.962,
"MLI","XA:1830","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2023",5796.725,
"MLI","XA:1830","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2022",8314.604,
"MLI","XA:1830","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2022",5653.309,
"MLI","XA:1830","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2021",7792.988,
"MLI","XA:1830","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2021",5318.543,
"MLI","XA:1830","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2020",7274.11,
"MLI","XA:1830","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2020",4950.891,"A"
"MLI","XA:1830","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2019",7376.47,
